OBJECTID,Early_Yr,Late_Yr,GNIS_ID,GNIS_Name,Shape__Length
7921,2005,2005,,,435.094376403974
7922,2005,2005,,,5953.59855181871
7923,2005,2005,,,7837.11723244156
7924,2005,2005,,,2713.74984164026
7925,2005,2007,00228773,Millseat Creek,2975.78704532187
7926,2005,2007,00231072,Prospect Slough,377.689267608756
7927,2005,2007,00234355,Steelhead Creek,0.689100004538115
7928,2005,2007,00236410,Toe Drain,34246.6317264465
7929,2005,2007,00253692,Dry Creek,32561.9509907982
7930,2007,2007,00225871,Indian Creek,6344.90108437222
7931,1989,2008,00266887,Klamath River,10747.5816356971
7932,1989,2008,00266887,Klamath River,11413.4619679646
7933,1989,2008,00266887,Klamath River,3548.96417828688
7934,1989,2008,00266887,Klamath River,13391.4712810253
7935,1989,2008,00266887,Klamath River,2152.71549514921
7936,1989,2008,00266887,Klamath River,4990.86621217122
7937,1989,2008,00266887,Klamath River,1277.36606022416
7938,1989,2008,00266887,Klamath River,2143.73086460925
7939,1948,2004,00225867,Indian Creek,557.330728973645
7940,1959,2004,00219234,Big River,2679.61454365268
7941,1959,2005,00249525,Sisquoc River,175.206088200999
7942,1961,2004,00254782,Cottaneva Creek,2.44440263642515
7943,1981,2005,00248894,San Lorenzo River,4831.90992690313
7944,1984,2007,,,41.1116666101758
7945,1986,2004,00228238,Mattole River,2475.94987358579
7946,1986,2007,00227343,Little River,22.387376835468
7947,1989,2004,00227314,Little North Fork Navarro River,7.13838113347065
7948,2001,2007,00266799,Hayfork Creek,2138.04912621597
7949,2001,2008,00236551,Trinity River,4082.24226540246
7950,2004,2005,00265348,Redwood Creek,2100.23968426194
7951,1989,2008,00266887,Klamath River,3731.61523580452
7952,1989,2008,00266887,Klamath River,5276.2423233975
7953,1959,2005,00249525,Sisquoc River,7901.67988978678
7954,1959,2006,00235032,South Fork Noyo River,62.8740598074615
7955,1961,2004,00218079,Albion River,1884.12110501861
7956,1961,2006,00236939,Usal Creek,2162.89053803787
7957,1962,2004,00222846,East Austin Creek,14.3511085218482
7958,1980,2007,00220890,Chamberlain Creek,497.852855335514
7959,1989,2004,00227314,Little North Fork Navarro River,187.696165053224
7960,1989,2008,00266887,Klamath River,12439.1005020909
7961,1989,2008,00266887,Klamath River,3822.50124473395
7962,1989,2008,00266887,Klamath River,3848.3076595243
7963,1989,2008,00266887,Klamath River,2809.83724647432
7964,1979,2008,00266887,Klamath River,4910.06448469303
7965,1959,2004,00219234,Big River,0.00837376604163581
7966,1961,2004,00218079,Albion River,1750.8593740435
7967,1962,2004,00222846,East Austin Creek,438.175636547809
7968,1980,2007,00220890,Chamberlain Creek,4.45526876510079
7969,1984,2007,,,278.431878069675
7970,1988,2005,00232722,Scott Creek,149.621173694855
7971,1998,1998,00253899,Smith River,6988.93343429356
7972,2000,2005,00265348,Redwood Creek,1784.01862163341
7973,2001,2008,00236551,Trinity River,10358.4515120162
7974,2001,2008,,,1225.72852414324
7975,1979,2008,00266887,Klamath River,555.941361806896
7976,1979,2008,00266887,Klamath River,3982.53525340677
7977,1979,2008,,,3469.25308401513
7978,1979,2008,00266887,Klamath River,2210.24708752786
7979,1935,2005,00273545,Santa Clara River,817.27580127896
7980,1959,2004,00219234,Big River,88.8265702599309
7981,1961,2004,00254782,Cottaneva Creek,35.2383908341577
7982,1961,2007,,,10.2757953315727
7983,1962,2004,00222846,East Austin Creek,1350.65149114893
7984,1962,2004,00234936,South Branch North Fork Navarro River,2014.43662677641
7985,1980,2007,00220890,Chamberlain Creek,9.08496747612197
7986,1981,2004,00253912,Soquel Creek,257.014529650703
7987,1986,2007,00227343,Little River,0.892278079735801
7988,1988,2004,00237142,Waddell Creek,2.28133264232091
7989,1988,2005,00232722,Scott Creek,440.021768100062
7990,1990,2005,00233960,Greenwood Creek,861.719630098017
7991,1994,2005,00223642,Flynn Creek,131.909671343779
7992,1998,2005,00217920,Mad River,643.743774340287
7993,2000,2005,00265348,Redwood Creek,1099.37847576408
7994,1935,2005,00273545,Santa Clara River,11522.6483622583
7995,1935,2005,,,329.706188152904
7996,1935,2005,,,17.0545105627622
7997,1935,2005,,,3553.59424605852
7998,1935,2005,,,15.3722678319776
7999,1935,2005,,,64.3545435213756
8000,1935,2005,,,13.1602080073878
8001,1935,2005,,,105.987345959315
8002,1935,2005,,,56.4328873410981
8003,1935,2005,,,56.0725038761702
8004,1935,2005,,,538.964317693494
8005,1935,2005,,,621.721185354756
8006,1935,2005,,,31.360494757225
8007,1935,2005,,,350.294802593278
8008,1935,2005,,,278.731198795717
8009,1935,2005,,,246.554698655455
8010,1935,2005,,,616.659605700291
8011,1935,2005,,,372.334290832829
8012,1935,2005,,,255.684998313833
8013,1935,2005,,,292.799626482929
8014,1935,2005,,,334.500258248144
8015,1935,2005,,,230.076174249085
8016,1935,2005,,,145.336953131143
8017,1935,2005,,,138.451357503525
8018,1935,2005,,,36.091765817891
8019,1935,2005,,,85.9232285233773
8020,1935,2005,,,172.023615448721
8021,1935,2005,,,126.296174402729
8022,1935,2005,,,1012.68955768766
8023,1935,2005,,,1618.28195678923
8024,1935,2005,,,1445.27531889317
8025,1935,2005,,,184.192787978145
8026,1935,2005,,,364.0080496739
8027,1958,2007,00220890,Chamberlain Creek,0.879103384529276
8028,1961,2006,00236939,Usal Creek,568.471027942505
8029,1962,2004,00222846,East Austin Creek,3588.50239724055
8030,1988,2004,00237142,Waddell Creek,18.4135437955852
8031,1990,2005,00233960,Greenwood Creek,1380.34791934929
8032,1994,2005,00223642,Flynn Creek,420.441730009512
8033,1998,2005,00217920,Mad River,949.93134033932
8034,2000,2005,00265348,Redwood Creek,1188.05300522294
8035,1959,2006,00235032,South Fork Noyo River,61.5893798659166
8036,1961,2004,00234534,Rancheria Creek,2229.28399893109
8037,1962,2004,00222846,East Austin Creek,191.348768237016
8038,1981,2005,00248894,San Lorenzo River,221.764940075058
8039,1983,2005,00223642,Flynn Creek,35.5616425263381
8040,1988,2004,00237142,Waddell Creek,105.028141797028
8041,1988,2005,00232722,Scott Creek,1707.01303491261
8042,1993,2004,00227883,Maacama Creek,314.214996618857
8043,2000,2005,00265348,Redwood Creek,2177.51481451931
8044,1948,2004,00225867,Indian Creek,8.6082776711251
8045,1957,2007,00229808,Noyo River,2473.47309306286
8046,1961,2004,00254782,Cottaneva Creek,1870.02721197626
8047,1962,2004,00222846,East Austin Creek,417.365302115553
8048,1969,2005,00224576,Green Valley Creek,8.90093850834022
8049,1988,2004,00237142,Waddell Creek,1270.86303074431
8050,1988,2005,00232722,Scott Creek,536.68067477399
8051,1993,2004,00227883,Maacama Creek,1112.36840091748
8052,2000,2005,00265348,Redwood Creek,1957.51195217649
8053,1957,2007,00229808,Noyo River,4.39715211652632
8054,1961,2006,00236939,Usal Creek,117.482839096527
8055,1962,2004,00222846,East Austin Creek,699.016280752318
8056,1969,2005,00224576,Green Valley Creek,169.423202598564
8057,1981,2005,00248894,San Lorenzo River,1279.27836564427
8058,1983,2005,00223642,Flynn Creek,4.7782896901411
8059,1986,2004,00228238,Mattole River,3282.98572510166
8060,1986,2004,,,775.196871865569
8061,1988,2004,00237142,Waddell Creek,1083.98665227813
8062,1988,2004,,,277.363339132162
8063,2000,2005,00265348,Redwood Creek,3100.42267753951
8064,2000,2005,,,228.192146145069
8065,1948,2004,00225867,Indian Creek,247.250514666513
8066,1961,2004,00218079,Albion River,1458.28880832233
8067,1961,2006,00236939,Usal Creek,378.044379037766
8068,1962,2004,00222846,East Austin Creek,229.689576279325
8069,1969,2005,00224576,Green Valley Creek,22.8659988668478
8070,1970,2004,00254865,Lagunitas Creek,1714.27467690092
8071,1986,2004,00228238,Mattole River,12609.2444012103
8072,1986,2004,,,388.89066207055
8073,1986,2004,,,457.53594231613
8074,1988,2004,00237142,Waddell Creek,406.63877958251
8075,1956,2007,00267200,Russian River,2597.09851490106
8076,1948,2004,00225867,Indian Creek,3.48360167531985
8077,1959,2006,00235032,South Fork Noyo River,19.4949865436298
8078,1961,2004,00254986,North Fork Ten Mile River,48.0315668665569
8079,1961,2004,01654964,South Fork Ten Mile River,368.574361658047
8080,1961,2006,00236939,Usal Creek,411.651241972938
8081,1962,2004,00222846,East Austin Creek,778.582540085253
8082,1967,2004,00224039,Garcia River,11161.2944681122
8083,1969,2005,00224576,Green Valley Creek,642.304370366639
8084,1970,2004,00254865,Lagunitas Creek,551.822970968163
8085,1981,2005,00248894,San Lorenzo River,538.349864082864
8086,1986,2004,00228238,Mattole River,9639.43295779727
8087,1986,2004,,,186.919078935561
8088,1986,2004,,,116.642799905513
8089,1986,2004,,,350.608098697697
8090,1986,2004,,,189.8290715422
8091,1988,2004,00237142,Waddell Creek,84.3147295359366
8092,1989,2004,00227314,Little North Fork Navarro River,3607.91101424404
8093,1994,2004,00223109,Elk Creek,35.5258695426724
8094,1910,2000,01654946,Alameda Creek,26.6123371091603
8095,1916,1994,00256059,Malibu Creek,0.0551598598674005
8096,1930,1990,,,395.537440035844
8097,1946,2005,00272693,North Fork Matilija Creek,7.75296895021398
8098,1956,2004,00221365,Coleman Creek,3.93622944622954
8099,1956,2004,00222515,Dooley Creek,724.274795580789
8100,1956,2004,00223770,Fowler Creek,4670.82165162661
8101,1956,2004,00232434,San Lorenzo Creek,0.221273859158948
8102,1956,2004,00251974,Eel River,7040.22295581625
8103,1956,2004,00257104,Black Butte River,8683.86662979915
8104,1956,2007,00231259,Rattlesnake Creek,2746.27456555238
8105,1957,2006,00273492,San Juan Creek,4140.26910916622
8106,1959,2004,00219234,Big River,778.791533333396
8107,1961,2004,00218855,Bear Haven Creek,1390.707078439
8108,1961,2004,00222086,DeHaven Creek,1910.31812378371
8109,1961,2004,00226363,Juan Creek,4.92678860548759
8110,1961,2004,01654964,South Fork Ten Mile River,2757.13770841535
8111,1967,2004,00233110,Signal Creek,1.14591469976065
8112,1968,2007,00223507,Finley Creek,14.1558757993893
8113,1969,2004,00220449,Camp Creek,2327.80990307746
8114,1969,2004,00225867,Indian Creek,368.735396068235
8115,1973,2004,00222846,East Austin Creek,803.199394829224
8116,1974,2004,00236738,Tyler Creek,3665.33593806682
8117,1975,2004,00232428,San Leandro Creek,7209.6655703328
8118,1976,2004,00231428,Redwood Creek,1283.12359409519
8119,1980,2004,,,57.1279087791913
8120,1980,2007,,,296.90506893753
8121,1981,2004,00226601,Kings Creek,1398.86589369784
8122,1981,2004,00226769,Laguna Creek,80.7043493410183
8123,1981,2004,00227076,Liddell Creek,431.402727708629
8124,1981,2004,00229802,Novato Creek,8091.97510622954
8125,1981,2004,00232480,San Vicente Creek,3993.38436706616
8126,1981,2004,,,436.840776238207
8127,1982,2004,00227319,Little North Fork Ten Mile River,2469.44304534782
8128,1982,2004,00228604,Middle Fork Ten Mile River,3254.32482606233
8129,1982,2004,00231431,Redwood Creek,217.980170593469
8130,1982,2004,00254986,North Fork Ten Mile River,1003.60085065338
8131,1982,2006,00273433,San Antonio Creek,0.73499432013756
8132,1983,2004,00231080,Pudding Creek,46.4385128523732
8133,1984,2007,00232063,Ryan Creek,576.066908907781
8134,1986,2004,00236939,Usal Creek,2523.80310401865
8135,1986,2004,"232400	",San Geronimo Creek,2197.46716510375
8136,1986,2005,00219249,Big Salmon Creek,60.3117448986148
8137,1986,2005,00248752,Salsipuedes Creek,940.170661613455
8138,1986,2005,,,407.203053204033
8139,1988,2004,00219170,Big Creek,214.749978726161
8140,1988,2004,00237147,Wages Creek,965.996376612118
8141,1989,2004,00235005,South Fork Fuller Creek,60.9143544247416
8142,1990,2005,00236789,Union Creek,2783.98154915734
8143,1990,2005,00255305,"Sequit, Arroyo",1010.04464990244
8144,1992,2007,00227317,Little North Fork Noyo River,260.855186187209
8145,1993,2004,00220504,Campbell Creek,88.2244386490218
8146,1993,2004,00222859,East Branch North Fork Big River,1932.22151658826
8147,1993,2004,00231421,Redwood Creek,632.307217838738
8148,1993,2004,00234824,Soda Creek,3.23272963080848
8149,1993,2004,00269851,Big Sur River,1428.85732730015
8150,1994,1996,,,113.478684876424
8151,1994,2002,00231714,Rock Creek,0.700550709076629
8152,1994,2002,00234826,Soda Creek,14.8373791790428
8153,1994,2002,00235013,South Fork Hardy Creek,25.3273915373596
8154,1994,2002,,,43.8569813089555
8155,1994,2002,,,53.3827998207958
8156,1994,2002,,,95.5758627128151
8157,1994,2002,,,70.8058472926557
8158,1994,2002,,,17.2812081804953
8159,1994,2002,,,701.108386969678
8160,1994,2002,,,8.88859388423776
8161,1994,2004,00221499,Coon Creek,238.716547691985
8162,1994,2004,00223615,Floodgate Creek,158.243057647236
8163,1994,2004,00226707,"Honda Creek, La",3733.97660891298
8164,1994,2004,00227310,Little North Fork Albion River,190.19757096097
8165,1994,2004,00227983,Mallo Pass Creek,2.45887220201075
8166,1994,2004,00228592,Middle Fork Cottaneva Creek,32.6917611463572
8167,1994,2004,00231100,Purrington Creek,37.124918985461
8168,1994,2004,00233318,Smith Creek,555.766365878226
8169,1994,2004,00234936,South Branch North Fork Navarro River,352.723602017279
8170,1994,2004,00250266,Tassajara Creek,3153.25293274221
8171,1994,2004,00254571,Aptos Creek,143.405904685827
8172,1994,2004,,,5.31199150594655
8173,1994,2004,,,76.814237471219
8174,1994,2004,,,426.092647067272
8175,1994,2005,00229976,Old Mill Creek,2497.43737756486
8176,1994,2005,00233960,Greenwood Creek,443.295804832497
8177,1994,2005,00244938,Little Pico Creek,437.785950027317
8178,1994,2005,00254555,Alpine Creek,3976.75965085097
8179,1994,2005,00270448,Chorro Creek,7231.05595159919
8180,1994,2005,00273448,San Carpoforo Creek,2921.53915675233
8181,1994,2007,00220174,Burbeck Creek,7.42377072130018
8182,1994,2007,00223693,Forsythe Creek,6695.48012809924
8183,1994,2007,,,95.4101687381466
8184,1995,2001,00232629,Sawyer Creek,69.9941933082505
8185,1995,2002,00231423,Redwood Creek,43.8304348914488
8186,1995,2002,,,53.66785012757
8187,1995,2002,,,77.6267625416091
8188,1995,2002,,,34.6603524827408
8189,1995,2002,,,73.8806749127084
8190,1995,2004,00218466,Austin Creek,2379.61489790198
8191,1995,2004,00220029,Buckeye Creek,3822.753614374
8192,1995,2004,00223436,Felta Creek,1568.87527873274
8193,1995,2004,00228432,McMullen Creek,1684.49874019823
8194,1995,2004,00228686,Mill Creek,2711.86814403578
8195,1995,2004,00236425,Tom Bell Creek,192.247428103
8196,1995,2004,00255040,Robinson Creek,1962.45446542248
8197,1995,2004,00255043,Rockport Creek,69.0366842395931
8198,1995,2004,,,70.952678100489
8199,1995,2004,,,1056.24990735075
8200,1995,2004,,,224.382548376634
8201,1995,2004,,,163.054395784704
8202,1995,2006,00226371,Julias Creek,1659.60705398407
8203,1996,1998,00257234,Blue Creek,1223.76027519327
8204,1996,2004,00218079,Albion River,2433.04768591419
8205,1996,2004,00219535,Bluegum Creek,249.044218975813
8206,1996,2004,00224171,Gilliam Creek,145.09538466168
8207,1996,2004,00224517,Gray Creek,262.398666652378
8208,1996,2004,00225083,Hayworth Creek,1248.64076145867
8209,1996,2004,00228350,McDonnell Creek,1785.50068734588
8210,1996,2004,00229684,North Fork Indian Creek,1317.30273151502
8211,1996,2004,00229695,North Fork Mattole River,11867.7931603198
8212,1996,2004,00229994,Olds Creek,0.0862311430873542
8213,1996,2004,00234962,South Fork Albion River,1085.93668935681
8214,1996,2004,00237225,Ward Creek,254.849181259368
8215,1996,2004,,,424.518021239997
8216,1996,2004,,,26.1113221561057
8217,1996,2004,,,228.27214929486
8218,1996,2005,,,1744.289733573
8219,1997,2004,00233800,Dry Creek,8963.71253819152
8220,1997,2004,00253871,Hulbert Creek,2568.90263363381
8221,1997,2005,00246003,Mission Creek,205.048357070667
8222,1997,2005,00272562,Morro Creek,996.101609180214
8223,1998,1998,00219543,Bluff Creek,609.290355980155
8224,1998,1998,00259342,Diamond Creek,1473.07786342492
8225,1998,1998,00267005,Middle Fork Smith River,6083.98509481147
8226,1998,1998,00267506,South Fork Smith River,8580.88079847342
8227,1998,2004,00219227,Big Pepperwood Creek,68.2335698792674
8228,1998,2004,00219756,Bradburn Creek,1138.50761453742
8229,1998,2004,00228689,Mill Creek,2807.12811976565
8230,1998,2004,00238037,Wine Creek,168.298645750872
8231,1998,2004,00266930,Little Van Duzen River,1372.03038797788
8232,1998,2004,,,154.340203337997
8233,1998,2004,,,615.969348432114
8234,1998,2004,,,642.537952603874
8235,1998,2004,,,40.1415180023488
8236,1998,2004,,,294.585619538091
8237,1998,2004,,,278.663698817768
8238,1998,2004,,,410.152004153161
8239,1999,2004,00227384,Little Sulphur Creek,2627.16707970427
8240,1999,2004,00232602,Sausal Creek,1479.4481555811
8241,1999,2005,00247526,Piney Creek,4405.22578323658
8242,1999,2005,00270301,Carmel River,335.797490305592
8243,1999,2005,00270760,Davy Brown Creek,2754.38116012674
8244,1999,2005,00273633,Sespe Creek,323.321133144615
8245,1999,2005,,,2369.86375703473
8246,1999,2005,,,5423.48969438292
8247,1999,2007,00223079,Eldridge Creek (historical),538.608352403671
8248,2000,2001,00234534,Rancheria Creek,2314.23372309267
8249,2000,2001,,,389.517729212411
8250,2000,2004,00235310,Squaw Creek,5267.28321441428
8251,2000,2004,00253220,Guadalupe River,12234.0162808456
8252,2000,2004,00253912,Soquel Creek,3888.35268662062
8253,2000,2005,00237808,Wilder Creek,1822.25140017126
8254,2001,2004,00225688,House Creek,6486.54250747165
8255,2001,2004,00234410,Olema Creek,223.467630627738
8256,2001,2004,00255208,Walker Creek,10151.4829046573
8257,2001,2004,,,164.327825645457
8258,2001,2004,,,182.13938843585
8259,2001,2007,00219903,Browns Creek,13194.8477340067
8260,2001,2007,00222886,East Fork Hayfork Creek,4078.69597965023
8261,2001,2007,00225871,Indian Creek,10164.3998090647
8262,2001,2007,00234486,Plummer Creek,4814.40149912224
8263,2001,2007,00256518,Barker Creek,5530.09608091994
8264,2001,2007,00259708,East Fork South Fork Trinity River,1612.99559737732
8265,2001,2007,00264984,Post Creek,2434.38536398724
8266,2001,2007,00266675,East Fork North Fork Trinity River,2207.93655114484
8267,2001,2007,00266799,Hayfork Creek,6390.80834733274
8268,2001,2007,00267918,Summit Creek,2256.78275034315
8269,2001,2007,00268451,Tule Creek,655.94756356191
8270,2001,2008,00237538,West Weaver Creek,77.3425855103598
8271,2002,2002,00228167,Martin Creek,1621.31106067985
8272,2002,2006,00235032,South Fork Noyo River,2411.7632831687
8273,2002,2007,00236018,Tannery Creek,79.7907966629897
8274,2003,2004,00232281,Salmon Creek,924.709233437698
8275,2003,2004,00254755,Codornices Creek,185.443001370988
8276,2003,2004,00273405,Salinas River,11489.1352363559
8277,2003,2004,,,1176.18043753518
8278,2003,2004,,,112.181661151578
8279,2003,2004,,,811.819385990505
8280,2003,2004,,,643.97156838322
8281,2003,2004,,,781.260658833576
8282,2003,2004,,,60.159636142088
8283,2003,2004,,,74.5098857101085
8284,2003,2005,00239744,Brush Creek,2254.17285007159
8285,2004,2004,00218782,Bean Creek,282.112542058244
8286,2004,2004,00218873,Bear River,857.489259870761
8287,2004,2004,00219771,Branciforte Creek,2061.26356619331
8288,2004,2004,00220102,Bull Creek,2547.93112720969
8289,2004,2004,00226868,Larabee Creek,662.225631128541
8290,2004,2004,00227163,Lindsay Creek,1010.31825148424
8291,2004,2004,00228058,Maple Creek,4135.27814310415
8292,2004,2004,00231024,Prairie Creek,3810.01576247476
8293,2004,2004,00232064,Ryan Creek,1052.97074294575
8294,2004,2004,00233910,Freshwater Creek,1938.09663574804
8295,2004,2004,00238308,Zayante Creek,5390.14024903217
8296,2004,2004,00244675,Lawrence Creek,7918.93810155917
8297,2004,2004,00247296,Paso Robles Creek,8969.77800503914
8298,2004,2004,00253918,South Fork Eel River,508.442797896918
8299,2004,2004,00253945,Suisun Slough,8785.83801589009
8300,2004,2004,00270125,Cachagua Creek,4448.03848545775
8301,2004,2004,,,5332.20428472179
8302,2004,2004,,,66.3915365741845
8303,2004,2004,,,120.752383440893
8304,2004,2005,00221556,Cordelia Slough,6377.75540543378
8305,2004,2005,00221697,Cow Creek,24.4595929644536
8306,2004,2005,00227344,Little River,266.568350451115
8307,2004,2005,00228902,Mokelumne River,5500.71958432911
8308,2004,2005,00229693,North Fork Mad River,1151.07276132084
8309,2004,2005,00233816,East Branch South Fork Eel River,6703.68707726082
8310,2004,2005,00255137,Thomes Creek,10.818570760829
8311,2004,2005,00263526,Middle Fork Eel River,23374.0590943689
8312,2004,2005,00266522,Butte Creek,6504.03679296126
8313,2004,2005,00267446,South Fork Cottonwood Creek,48602.9733226701
8314,2004,2005,,,238.091407772561
8315,2004,2005,,,1687.23326998559
8316,2004,2005,,,263.650110257467
8317,2004,2005,,,1137.06822024764
8318,2004,2005,,,258.969862314258
8319,2004,2005,,,354.566135762042
8320,2004,2005,,,206.556683691333
8321,2004,2007,00236871,Upp Creek,1030.43615219323
8322,2005,2005,00232084,Sacramento Slough,1.31697691037255
8323,2005,2005,00246612,North Fork La Brea Creek,10034.7515138609
8324,2005,2005,00251044,Villa Creek,2043.28456550772
8325,2005,2005,00259749,East Fork Scott River,6989.21402307273
8326,2005,2005,00261481,Horse Creek,1525.32696304757
8327,2005,2005,00266601,Cottonwood Creek,5195.39763435408
8328,2005,2005,00272329,Manzana Creek,718.532992698941
8329,2005,2005,,,309.430946585066
8330,2005,2005,,,6890.94783162229
8331,2005,2005,,,874.592854829917
8332,2005,2005,,,1048.57541595076
8333,2005,2005,,,247.084810884175
8334,2005,2005,,,1123.12149442119
8335,2005,2005,,,736.595496672759
8336,2005,2005,,,890.383222062836
8337,2005,2005,,,336.582028906701
8338,2005,2005,,,1163.59453895324
8339,2005,2005,,,2370.09151715306
8340,2005,2005,,,7143.00065409414
8341,2005,2005,,,2331.15526116524
8342,2005,2005,,,138.120413754973
8343,2005,2005,,,1280.73104023189
8344,2005,2005,,,584.686033916169
8345,2005,2005,,,11.5342420302879
8346,2005,2005,,,610.170652507474
8347,2005,2005,,,1066.62367058554
8348,2005,2005,,,251.120126248965
8349,2005,2005,,,3902.80871420369
8350,2005,2005,,,233.401995585238
8351,2005,2005,,,144.475916009037
8352,2005,2005,,,126.197396588853
8353,2005,2005,,,58.6455477863843
8354,2005,2005,,,107.734376947791
8355,2005,2005,,,163.23590427273
8356,2005,2005,,,11887.9254657587
8357,2005,2005,,,2918.05943801689
8358,2005,2005,,,3655.13950209825
8359,2005,2007,00221854,Cross Canal,1664.19955939535
8360,2005,2007,00231072,Prospect Slough,7083.49688006491
8361,2005,2007,00234355,Steelhead Creek,14046.1189246541
8362,2005,2007,00254780,Cosumnes River,2430.27697542707
8363,2005,2007,,,346.2632656546
8364,1948,2005,00229433,Navarro River,404.818310538847
8365,1948,2005,00229433,Navarro River,35.5801020560367
8366,1948,2005,00229433,Navarro River,25.7047031986621
8367,1959,2006,00235032,South Fork Noyo River,0.0594632652096352
8368,1961,2004,00254986,North Fork Ten Mile River,2.95308589376397
8369,1961,2004,01654964,South Fork Ten Mile River,1745.33929099267
8370,1964,2004,00220677,Caspar Creek,82.8742320075494
8371,1969,2005,00224576,Green Valley Creek,148.719035948053
8372,1986,2004,00228238,Mattole River,7702.76123310543
8373,1986,2004,,,303.609695357168
8374,1988,2004,00237142,Waddell Creek,795.016656184288
8375,1989,2004,00227314,Little North Fork Navarro River,567.004542193527
8376,1989,2004,00237594,Wheatfield Fork Gualala River,399.359040446829
8377,1948,2005,00229433,Navarro River,216.308578390776
8378,1948,2005,00229433,Navarro River,844.172606946752
8379,1948,2005,00229433,Navarro River,495.34120307609
8380,1948,2005,00229433,Navarro River,93.2749391207023
8381,1948,2005,00229433,Navarro River,2210.27470199566
8382,1948,2005,00229433,Navarro River,892.137681660954
8383,1961,2004,00254986,North Fork Ten Mile River,1982.03804625677
8384,1961,2004,01654964,South Fork Ten Mile River,2307.89777371648
8385,1962,2004,00227314,Little North Fork Navarro River,44.1456734719505
8386,1969,2005,00224576,Green Valley Creek,873.348014604559
8387,1979,2004,00230242,Pajaro River,12352.1812432233
8388,1979,2004,,,338.525304659834
8389,1979,2004,,,5084.12480904805
8390,1986,2004,00228238,Mattole River,8057.71607342188
8391,1986,2007,00227343,Little River,80.3876426364262
8392,1988,2004,00237142,Waddell Creek,1677.11820588356
8393,1948,2005,00229433,Navarro River,1944.70985560829
8394,1959,2004,00222554,Dougherty Creek,30.2884464622229
8395,1959,2006,00235032,South Fork Noyo River,177.070895974289
8396,1961,2004,00254986,North Fork Ten Mile River,1294.47104113133
8397,1962,2004,00234936,South Branch North Fork Navarro River,519.580582480796
8398,1983,2005,00223642,Flynn Creek,70.6473997995326
8399,1986,2004,00228238,Mattole River,382.845160766312
8400,1988,2004,00237142,Waddell Creek,3.49564503135906
8401,1998,2005,00217920,Mad River,1540.52936173654
8402,1998,2005,,,622.281833324467
8403,1956,2004,00222623,Dry Creek,2083.69233425247
8404,1959,2004,00222554,Dougherty Creek,1999.77852361372
8405,1959,2006,00235032,South Fork Noyo River,338.630555781365
8406,1961,2004,00254986,North Fork Ten Mile River,824.307494883471
8407,1986,2004,00228238,Mattole River,5637.63486372812
8408,1988,2004,00237142,Waddell Creek,1743.02155493752
8409,1990,2004,00223109,Elk Creek,94.9058377711278
8410,1998,2005,00217920,Mad River,11041.2454137062
8411,1948,2005,00229433,Navarro River,146.136063343917
8412,1948,2005,00229433,Navarro River,64.8849465727354
8413,1948,2005,00229433,Navarro River,737.96981253235
8414,1956,2007,00267200,Russian River,7343.19525206181
8415,1959,2004,00222554,Dougherty Creek,136.686918122206
8416,1961,2004,00254986,North Fork Ten Mile River,16.6465358302836
8417,1970,2004,00254865,Lagunitas Creek,2787.36474462834
8418,1986,2004,00228238,Mattole River,1643.17776964088
8419,1998,2005,00217920,Mad River,6470.56673359202
8420,1948,2005,00229433,Navarro River,2760.9984638328
8421,1961,2005,00254986,North Fork Ten Mile River,12.5164248823811
8422,1970,2004,00254865,Lagunitas Creek,4024.4458879361
8423,1989,2004,00237594,Wheatfield Fork Gualala River,2399.96051546873
8424,1989,2004,,,249.244205072064
8425,1948,2005,00229433,Navarro River,909.698023280786
8426,1935,2006,00273545,Santa Clara River,1597.0885228194
8427,1935,2006,00273545,Santa Clara River,73.0008300472149
8428,1935,2006,00273545,Santa Clara River,298.127750095619
8429,1935,2006,00273545,Santa Clara River,105.894956924125
8430,1935,2006,00273545,Santa Clara River,10548.4094971852
8431,1935,2006,,,517.73488753425
8432,1935,2006,,,858.578895343564
8433,1935,2006,,,734.410475656101
8434,1935,2006,,,40.2812836993442
8435,1935,2006,,,156.913918018087
8436,1935,2006,,,533.833750957142
8437,1935,2006,,,104.431405015378
8438,1935,2006,,,70.6486845288711
8439,1935,2006,,,150.173475167681
8440,1935,2006,,,216.074225934085
8441,1935,2006,,,383.291645496363
8442,1935,2006,,,1007.28688647376
8443,1935,2006,,,112.716482332183
8444,1935,2006,,,146.587800747397
8445,1935,2006,,,241.106684246443
8446,1935,2006,,,312.270639033077
8447,1935,2006,,,354.138549899402
8448,1935,2006,,,366.926069475652
8449,1935,2006,,,328.52501096787
8450,1935,2006,,,66.2779936096589
8451,1935,2006,,,648.122284078675
8452,1935,2006,,,495.498604129345
8453,1935,2006,,,267.280912454769
8454,1935,2006,,,278.036107462743
8455,1959,2004,00222554,Dougherty Creek,35.1826553854886
8456,1961,2004,00234534,Rancheria Creek,7113.84107029185
8457,1989,2004,00237594,Wheatfield Fork Gualala River,2946.63052320968
8458,1993,2004,00227883,Maacama Creek,5910.71639151072
8459,1935,2006,00273545,Santa Clara River,18168.0809551584
8460,1935,2006,,,557.849750206867
8461,1935,2006,,,2660.62288828419
8462,1935,2006,,,527.646366903772
8463,1935,2006,,,198.891742521736
8464,1956,2004,00222623,Dry Creek,11455.8763365484
